Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","03/29/2019",1.7,15.7,8.9,1.0,60.85,,14.4,28.8,139.3,1.9,0.0,0.0,0.0,33.7,21.7,1029.2,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/30/2019",2.7,19.4,10.7,-0.2,49.94,,8.3,19.4,153.59,6.5,0.0,0.0,0.0,34.9,4.3,1021.9,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/31/2019",5.6,21.7,13.2,0.8,46.65,,9.0,21.6,117.67,8.0,0.0,0.0,0.0,38.4,2.9,1017.9,"weather_type_0, Sky Coverage Increasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/01/2019",5.7,20.0,13.0,2.7,53.13,,17.7,29.5,118.52,9.3,0.0,0.0,0.0,29.8,15.5,1017.6,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/02/2019",8.5,19.5,13.8,4.6,56.02,,8.9,21.6,213.21,9.5,0.4,4.17,0.0,19.8,57.5,1012.4,"weather_type_0, Rain, Rain Showers, Light Rain, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/03/2019",8.1,16.8,11.6,6.4,71.83,,14.4,30.2,174.82,,8.57,8.33,0.0,20.8,55.3,1007.5,"weather_type_0, Heavy Drizzle, Light Drizzle, Rain, Heavy Drizzle/Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/04/2019",9.7,16.4,13.3,6.3,63.49,,17.3,38.9,106.46,8.2,0.3,8.33,0.0,17.5,61.2,1001.0,"weather_type_0, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/05/2019",6.5,11.0,8.1,5.3,82.24,,16.2,29.5,209.63,5.6,17.64,12.5,0.0,15.3,48.1,1005.3,"weather_type_0, Light Drizzle, Rain, Heavy Drizzle/Rain, Heavy Rain, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/06/2019",2.0,12.0,7.9,5.1,83.23,,11.2,10.8,262.3,3.8,0.0,0.0,0.0,11.7,19.9,1007.7,"weather_type_0, Mist, Light Drizzle, Fog",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/07/2019",6.8,15.5,10.4,6.7,79.5,,11.2,18.7,161.41,8.2,0.4,4.17,0.0,13.5,35.6,1006.6,"weather_type_0, Rain, Fog, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/08/2019",6.0,15.0,10.6,8.2,85.43,,7.3,18.0,185.27,,1.5,8.33,0.0,9.1,46.9,1007.2,"weather_type_0, Mist, Rain, Fog, Rain Showers, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/09/2019",8.8,12.1,10.5,8.9,89.81,,7.6,11.9,222.54,7.9,8.4,8.33,0.0,6.4,62.9,1007.4,"weather_type_0, Mist, Light Drizzle, Rain, Rain Showers, Light Rain, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/10/2019",9.3,13.5,11.1,9.4,89.32,,8.6,14.4,162.17,8.4,11.47,8.33,0.0,6.5,63.6,1008.0,"weather_type_0, Light Drizzle, Rain, Heavy Drizzle/Rain, Light Drizzle/Rain, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/11/2019",5.1,9.9,7.2,5.3,87.77,,10.7,18.0,150.88,3.2,6.28,8.33,0.0,8.5,57.5,1014.4,"weather_type_0, Drizzle, Mist, Light Drizzle, Rain, Heavy Drizzle/Rain, Light Drizzle/Rain, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/12/2019",4.9,6.4,5.4,2.3,80.7,,10.7,21.6,122.41,3.4,0.4,8.33,0.0,7.7,50.9,1017.0,"weather_type_0, Mist, Light Drizzle, Light Drizzle/Rain, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/13/2019",5.3,10.5,7.2,1.6,68.21,,10.8,21.6,151.57,5.7,1.0,4.17,0.0,11.8,42.5,1016.5,"weather_type_0, Drizzle, Light Drizzle, Rain, Light Drizzle/Rain, Light Rain, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","04/14/2019",6.6,13.5,8.3,3.8,74.06,,17.8,36.0,175.5,4.9,0.45,4.17,0.0,16.3,38.1,1018.2,"weather_type_0, Light Drizzle, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
